id;actor1_name;actor1_gender;actor2_name;actor2_gender;actor3_name;actor3_gender;actor4_name;actor4_gender;actor5_name;actor5_gender;actor_number;director_name;director_gender;director_number;producer_name;producer_number;screeplay_name;editor_name
1865;Johnny Depp;2;Penélope Cruz;1;Ian McShane;2;Kevin McNally;2;Geoffrey Rush;2;35;Rob Marshall;2;1;Jerry Bruckheimer;1;Ted Elliott;Wyatt Smith
1868;Horst Buchholz;0;none;0;none;0;Georges Géret;0;Claude Génia;0;8;Guy Casaril;0;1;Artur Brauner;2;Albertine Sarrazin;Nicole Gauduchon
1870;Jean Marais;2;Louis de Funès;2;Mylène Demongeot;1;Christian Toma;0;Jacques Dynam;2;7;André Hunebelle;2;1;André Hunebelle;1;Jean Halain;none
1871;Jean Marais;2;Louis de Funès;2;Mylène Demongeot;1;Christian Toma;0;Jacques Dynam;2;9;André Hunebelle;2;1;André Hunebelle;1;Jean Halain;none
1872;Lucy Liu;1;Michael Chiklis;2;Carla Gugino;1;James D'Arcy;2;Marilyn Manson;2;12;Sebastian Gutierrez;2;1;Carsten H.W. Lorenz;2;Sebastian Gutierrez;Lisa Bromwell
1873;Patricia Arquette;1;Frances McDormand;1;U Aung Ko;0;Spalding Gray;2;Tiara Jacquelina;0;14;John Boorman;2;1;Barry Spikings;4;Alex Lasker;Ron Davis
1874;Joseph Fiennes;2;Dennis Haysbert;2;Diane Kruger;1;Shiloh Henderson;0;Patrick Lyster;2;5;Bille August;2;1;Andro Steinborn;4;Greg Latter;Hervé Schneid
1875;Jean Marais;2;Louis de Funès;2;Mylène Demongeot;1;Françoise Christophe;1;Henri Serre;2;7;André Hunebelle;2;1;André Hunebelle;1;Jean Halain;none
1876;Nick Bartlett;2;Patrick Micallef;0;Jane Peachey;1;Frank Jarvis;0;Tara Keatley;0;5;Chris Cook;0;1;Charlie Bowden;2;none;none
1877;Jeffrey Combs;2;Brian Thompson;2;Keith Coulouris;0;Jay Acovone;0;Ritch Brinkley;2;11;Albert Band;2;2;Charles Band;1;C. Courtney Joyner;Lauren A. Schaffer
1878;Johnny Depp;2;Benicio del Toro;2;Tobey Maguire;2;Christina Ricci;1;Ellen Barkin;1;28;Terry Gilliam;2;1;Patrick Cassavetti;3;Terry Gilliam;Lesley Walker
1879;Spencer Tracy;2;Sidney Poitier;2;Katharine Hepburn;1;Katharine Houghton;1;Isabel Sanford;1;18;Stanley Kramer;2;1;Stanley Kramer;1;William Rose;Robert C. Jones
1880;Patrick Swayze;2;C. Thomas Howell;2;Lea Thompson;1;Darren Dalton;2;Charlie Sheen;2;18;John Milius;2;1;Buzz Feitshans;2;John Milius;Thom Noble
1881;Zinedine Zidane;0;Didier Deschamps;0;David Trézéguet;0;Lilian Thuram;0;Aimé Jacquet;0;5;Stéphane Meunier;0;1;none;0;none;none
1882;Marlon Brando;2;Teresa Wright;1;Everett Sloane;0;Jack Webb;2;Richard Erdman;2;11;Fred Zinnemann;0;1;Stanley Kramer;1;Carl Foreman;Harry W. Gerstad
1883;Denzel Washington;2;Angela Bassett;1;Albert Hall;2;Al Freeman, Jr.;2;Delroy Lindo;2;69;Spike Lee;2;1;Spike Lee;2;Spike Lee;Barry Alexander Brown
1884;Aubree Miller;0;Fionnula Flanagan;1;Warwick Davis;2;Tony Cox;2;Debbie Lee Carrington;1;11;John Korty;2;1;Thomas G. Smith;1;none;John Nutt
1885;Ralph Macchio;2;Pat Morita;2;William Zabka;2;Martin Kove;2;Chad McQueen;2;10;John G. Avildsen;2;1;Jerry Weintraub;1;Robert Mark Kamen;John G. Avildsen
1887;Kirsten Dunst;1;Jason Schwartzman;2;Judy Davis;1;Rip Torn;2;Rose Byrne;1;22;Sofia Coppola;1;1;Sofia Coppola;3;Sofia Coppola;Sarah Flack
1888;Jack Lemmon;2;Walter Matthau;2;Ron Rich;2;Judi West;1;Cliff Osmond;2;15;Billy Wilder;0;1;Billy Wilder;3;Billy Wilder;Daniel Mandell
1889;Eddie Constantine;2;Nelly Benedetti;0;Daniel Ceccaldi;2;Laura Valenzuela;1;Luis Dávila;2;5;Marcel Ophüls;0;1;Henri Baum;1;Marcel Ophüls;Louisette Hautecoeur
1890;Marlee Matlin;1;William Hurt;2;Philip Bosco;2;John Limnidis;0;Piper Laurie;1;9;Randa Haines;1;1;Burt Sugarman;2;Mark Medoff;Lisa Fruchtman
1891;Mark Hamill;2;Harrison Ford;2;Carrie Fisher;1;Billy Dee Williams;0;Anthony Daniels;2;76;Irvin Kershner;2;1;Gary Kurtz;2;Leigh Brackett;George Lucas
1892;Mark Hamill;2;Harrison Ford;2;Carrie Fisher;1;Billy Dee Williams;0;Anthony Daniels;2;129;Richard Marquand;2;1;Howard G. Kazanjian;1;George Lucas;none
1893;Liam Neeson;2;Ewan McGregor;2;Natalie Portman;1;Jake Lloyd;2;Ian McDiarmid;2;58;George Lucas;2;1;Rick McCallum;1;George Lucas;Ben Burtt
1894;Ewan McGregor;2;Natalie Portman;1;Hayden Christensen;2;Ian McDiarmid;2;Samuel L. Jackson;2;41;George Lucas;2;1;George Lucas;2;George Lucas;Ben Burtt
1895;Ewan McGregor;2;Natalie Portman;1;Hayden Christensen;2;Ian McDiarmid;2;Samuel L. Jackson;2;60;George Lucas;2;1;Rick McCallum;1;George Lucas;Roger Barton
1896;Daniel Brühl;2;Tristán Ulloa;2;Leonardo Sbaraglia;2;Leonor Watling;1;Ingrid Rubio;1;17;Manuel Huerga;0;1;Jaume Roures;3;Lluís Arcarazo;Santi Borricón
1898;Eddie Constantine;2;Mylène Demongeot;1;Jean-Louis Richard;2;none;0;none;0;3;Jacques Rouffio;0;2;Jacques Rouffio;1;Jacques Rouffio;none
1899;Mylène Jampanoï;1;Li Xiaoran;0;Dong Fu Lin;0;Wei-chang Wang;0;Như Quỳnh Nguyễn;1;11;Sijie Dai;0;1;Lise Fayolle;1;Sijie Dai;none
1900;Michael Douglas;2;Benicio del Toro;2;Jacob Vargas;2;Tomás Milián;2;Russell G. Jones;2;29;Steven Soderbergh;2;1;Laura Bickford;3;Simon Moore;Stephen Mirrione
1901;Topher Grace;2;Scarlett Johansson;1;Dennis Quaid;2;Marg Helgenberger;1;David Paymer;2;15;Paul Weitz;2;1;Paul Weitz;2;Paul Weitz;Myron I. Kerstein
1902;Eduardo Noriega;2;Penélope Cruz;1;Chete Lera;2;Fele Martínez;2;Najwa Nimri;1;12;Alejandro Amenábar;2;1;Fernando Bovaira;2;Alejandro Amenábar;María Elena Sáinz de Rozas
1903;Tom Cruise;2;Penélope Cruz;1;Cameron Diaz;1;Kurt Russell;2;Jason Lee;2;14;Cameron Crowe;2;1;Tom Cruise;3;Cameron Crowe;Joe Hutshing
1904;Zhang Ziyi;1;Gong Li;1;Youki Kudoh;1;Tsai Chin;1;Suzuka Ohgo;1;21;Rob Marshall;2;1;Lucy Fisher;3;Robin Swicord;Pietro Scalia
1905;Dietmar Kracht;0;Luzi Kryn;0;Steven Adamczewski;0;none;0;none;0;3;Rosa von Praunheim;0;1;none;0;none;Rosa von Praunheim
1906;none;0;Renate Krößner;0;Fred Düren;0;Ursula Braun;1;Heide Kipp;1;11;Konrad Wolf;2;2;none;0;none;Evelyn Carow
1907;Leonardo DiCaprio;2;Guillaume Canet;2;Tilda Swinton;1;Virginie Ledoyen;1;Staffan Kihlbom;0;16;Danny Boyle;2;1;Andrew Macdonald;2;John Hodge;none
1908;Spencer Tracy;2;Fredric March;2;Gene Kelly;2;Dick York;2;Donna Anderson;0;56;Stanley Kramer;2;1;Stanley Kramer;2;Harold Jacob Smith;Frederic Knudtson
1909;Johnny Depp;2;Marlon Brando;2;Faye Dunaway;1;Géraldine Pailhas;1;Bob Dishy;2;13;Jeremy Leven;2;1;Francis Ford Coppola;3;Jeremy Leven;Antony Gibbs
1910;Fabian Busch;2;Stipe Erceg;0;Lilja Loeffler;0;Martin Claussen;0;Daniela Ziegler;1;9;Cyril Tuschi;0;1;none;0;Aaron Craemer;none
1911;Antonio Banderas;2;Vladimir Kulich;0;Dennis Storhøi;0;Daniel Southern;2;Clive Russell;2;19;John McTiernan;0;1;Michael Crichton;3;Warren Lewis;John Wright
1912;Moritz Bleibtreu;2;Elsa Schulz Gambard;0;Gregor Bloéb;2;Milan Peschel;2;Simone Hanselmann;0;28;Hans Weingartner;2;1;Hans Weingartner;4;Hans Weingartner;Andreas Wodraschke
1913;Javier Bardem;2;Belén Rueda;1;Lola Dueñas;1;Joan Dalmau;1;Josep Maria Pou;2;22;Alejandro Amenábar;2;1;Fernando Bovaira;2;Alejandro Amenábar;Alejandro Amenábar
1914;Christian Ulmen;0;Nora Tschirner;1;Florian Lukas;2;Anneke Kim Sarnau;0;Heinz Hoenig;2;9;Ute Wieland;1;2;Stefan Schubert;1;Outi Keskevaari;Martina Matuschewski
1915;Til Schweiger;2;Tina Ruland;0;Michael Kessler;2;Stefan Gebelhoff;0;Ömer Simsek;0;8;Wolfgang Büld;2;1;Peter Zenk;3;Stefan Cantz;Gisela Haller
1917;Sophie Quinton;1;Laurent Lucas;2;Catherine Jacob;1;Yasmine Belmadi;1;Michèle Moretti;1;7;Gilles Marchand;2;1;Carole Scotta;2;Vincent Dietschy;Robin Campillo
1918;Ronit Elkabetz;1;Dana Ivgy;1;Meshar Cohen;0;Katia Zinbris;0;Shmuel Edelman;0;5;Keren Yedaya;0;1;Marek Rozenbaum;4;none;Sari Ezouz
1919;Julie Christie;1;Michael Murphy;2;Gordon Pinsent;2;Olympia Dukakis;1;Kristen Thomson;1;13;Sarah Polley;1;1;Daniel Iron;3;Sarah Polley;David Wharnsby
1920;Barbara Stanwyck;1;Fay Wray;1;Sterling Hayden;2;Raymond Burr;2;Virginia Grey;1;21;Gerd Oswald;2;1;Robert Goldstein;1;Jo Eisinger;Marjorie Fowler
1921;Keanu Reeves;2;Charlize Theron;1;Jason Isaacs;2;Greg Germann;2;Lauren Graham;1;15;Pat O'Connor;2;1;Elliott Kastner;4;Kurt Voelker;Anne V. Coates
1922;Marianne Faithfull;1;Predrag 'Miki' Manojlović;2;Kevin Bishop;2;Siobhan Hewlett;1;Dorka Gryllus;1;11;Sam Garbarski;2;1;none;0;none;Ludo Troch
1923;Sheryl Lee;1;Ray Wise;2;Mädchen Amick;1;Dana Ashbrook;2;James Marshall;2;65;David Lynch;2;1;Francis Bouygues;2;none;Mary Sweeney
1924;Christopher Reeve;2;Marlon Brando;2;Margot Kidder;1;Gene Hackman;2;Ned Beatty;2;92;Richard Donner;2;1;Pierre Spengler;1;Mario Puzo;Stuart Baird
1925;Moritz Bleibtreu;2;Martin Weiß;0;Herbert Knaup;2;Katja Riemann;1;Tom Schilling;2;21;Oskar Roehler;2;1;Stefan Arndt;1;Oskar Roehler;Simone Hofmann
1926;Ernest Borgnine;2;Maryam Karimi;0;Emmanuelle Laborit;0;Jérôme Horry;0;Keren Mor;0;8;Alejandro González Iñárritu;2;10;Alejandro González Iñárritu;3;none;none
1927;Eric Bana;2;Jennifer Connelly;1;Sam Elliott;2;none;0;Josh Lucas;1;14;Ang Lee;2;1;Larry J. Franco;4;James Schamus;Tim Squyres
1930;Andrew Garfield;2;Emma Stone;1;Rhys Ifans;2;Denis Leary;2;Campbell Scott;2;57;Marc Webb;2;1;Laura Ziskin;3;James Vanderbilt;Alan Edward Bell
1931;Columbus Short;2;Meagan Good;1;Ne-Yo;2;Darrin Henson;2;Jermaine Williams;2;12;Sylvain White;2;1;William Packer;1;Robert Adetuyi;David Checel
1933;Nicole Kidman;1;Christopher Eccleston;2;Alakina Mann;1;James Bentley;2;Eric Sykes;2;13;Alejandro Amenábar;2;1;Fernando Bovaira;3;none;Nacho Ruiz Capillas
1934;Joseph Fiennes;2;Gwyneth Paltrow;1;Geoffrey Rush;2;Tom Wilkinson;2;Judi Dench;1;15;John Madden;0;1;Harvey Weinstein;5;Tom Stoppard;David Gamble
1935;Isabelle Huppert;1;Catherine Frot;1;François Berléand;2;Brigitte Catillon;1;Michel Vuillermoz;2;15;Alexandra Leclère;0;1;Philippe Godeau;1;none;Hervé de Luze
1936;Robert Mitchum;2;Marilyn Monroe;1;Rory Calhoun;2;Tommy Rettig;2;Murvyn Vye;2;10;Otto Preminger;2;1;Stanley Rubin;1;Frank Fenton;Louis R. Loeffler
1937;Jean Seberg;1;Deborah Kerr;1;David Niven;2;Mylène Demongeot;1;Geoffrey Horne;2;16;Otto Preminger;2;1;Otto Preminger;1;Arthur Laurents;Helga Cranston
1938;Robert Mitchum;2;Jean Simmons;1;Mona Freeman;1;Herbert Marshall;2;Barbara O'Neil;1;12;Otto Preminger;2;1;Otto Preminger;1;Frank S. Nugent;Frederic Knudtson
1939;Gene Tierney;1;Dana Andrews;2;Clifton Webb;1;Vincent Price;2;Judith Anderson;1;42;Otto Preminger;2;1;Otto Preminger;1;Jay Dratler;Louis R. Loeffler
1940;Sidney Poitier;2;Dorothy Dandridge;1;Sammy Davis, Jr.;2;Pearl Bailey;1;Brock Peters;2;12;Otto Preminger;2;1;Samuel Goldwyn;1;N. Richard Nash;Daniel Mandell
1941;Paul Newman;2;Eva Marie Saint;1;Lee J. Cobb;2;Ralph Richardson;2;Peter Lawford;2;17;Otto Preminger;2;1;Otto Preminger;1;Dalton Trumbo;Louis R. Loeffler
1942;Laurence Olivier;2;Carol Lynley;1;Keir Dullea;2;Martita Hunt;1;Anna Massey;1;18;Otto Preminger;2;1;Otto Preminger;2;John Mortimer;Peter Thornton
1943;Peter O'Toole;2;Richard Attenborough;2;Kim Cattrall;1;Isabelle Huppert;1;Brigitte Ariel;0;17;Otto Preminger;2;1;Otto Preminger;3;Erik Lee Preminger;Thom Noble
1944;Jeff Bridges;2;Kim Basinger;1;Elle Fanning;1;Jon Foster;2;none;0;4;Tod Williams;2;1;none;0;Tod Williams;none
1945;Jodie Foster;1;Liam Neeson;2;Natasha Richardson;1;Richard Libertini;2;Robin Mullins;0;26;Michael Apted;2;1;Jodie Foster;3;William Nicholson;Jim Clark
1946;Jennifer Jason Leigh;1;Jude Law;2;Ian Holm;2;Willem Dafoe;2;Don McKellar;2;17;David Cronenberg;2;1;David Cronenberg;3;David Cronenberg;Ronald Sanders
1947;Robert Redford;2;Jennifer Lopez;1;Morgan Freeman;2;Becca Gardner;1;Josh Lucas;1;15;Lasse Hallström;2;1;Alan Ladd, Jr.;3;Mark Spragg;Andrew Mondshein
1948;Jason Statham;2;Amy Smart;1;Jose Pablo Cantillo;0;Efren Ramirez;2;Dwight Yoakam;2;19;Brian Taylor;2;2;Michael Davis;4;Brian Taylor;Brian Berdan
1949;Jake Gyllenhaal;2;Robert Downey Jr.;2;Mark Ruffalo;2;Anthony Edwards;2;Brian Cox;2;25;David Fincher;2;1;Mike Medavoy;5;James Vanderbilt;Angus Wall
1950;Eric Bana;2;Drew Barrymore;1;Robert Duvall;2;Debra Messing;1;Robert Downey Jr.;2;8;Curtis Hanson;2;1;Curtis Hanson;3;Eric Roth;Craig Kitson
1951;Bryce Dallas Howard;1;Isaach De Bankolé;2;Danny Glover;2;Willem Dafoe;2;Michaël Abiteboul;0;12;Lars von Trier;2;1;Vibeke Windeløv;1;Lars von Trier;Molly Malene Stensgaard
1954;Ashton Kutcher;2;Melora Walters;1;Amy Smart;1;Elden Henson;2;William Lee Scott;2;28;Eric Bress;2;2;Chris Bender;4;J. Mackye Gruber;Peter Amundson
1955;Anthony Hopkins;2;John Hurt;2;Anne Bancroft;1;John Gielgud;2;Wendy Hiller;1;53;David Lynch;2;1;Jonathan Sanger;1;David Lynch;Anne V. Coates
1956;Casey Affleck;2;Matt Damon;2;none;0;none;0;none;0;2;Gus Van Sant;2;1;Dany Wolf;1;Matt Damon;Matt Damon
1957;Jennifer Lopez;1;Billy Campbell;2;Juliette Lewis;1;Dan Futterman;2;Fred Ward;2;24;Michael Apted;2;1;Rob Cowan;2;none;Rick Shaine
1958;Catherine Deneuve;1;Isabelle Huppert;1;Emmanuelle Béart;0;Fanny Ardant;1;Virginie Ledoyen;1;9;François Ozon;2;1;none;0;François Ozon;none
1959;Rachel Weisz;1;Vincent Pérez;0;Ian McKellen;2;Kathy Bates;1;Joss Ackland;2;13;Beeban Kidron;1;1;Beeban Kidron;3;Tim Willocks;none
1961;Bruce Campbell;2;Grace Thorsen;0;Ted Raimi;2;Adam Boyd;0;Mike Estes;0;7;Bruce Campbell;2;1;Bruce Campbell;1;Mark Verheiden;none
1962;Daniel Brühl;2;August Diehl;0;Anna Maria Mühe;1;Jana Pallaske;1;Thure Lindhardt;2;38;Achim von Borries;2;1;Stefan Arndt;1;Hendrik Handloegten;none
1963;Seo Ji-Seok;0;Jeon Kuk-hwan;0;Seong-hwang Jeon;0;Han Yeo-reum;1;Jo Seok-hyeon;2;5;Kim Ki-duk;2;1;Kim Ki-duk;2;Kim Ki-duk;Kim Ki-duk
1964;Jürgen Vogel;0;Daniel Brühl;2;Sabine Timoteo;0;Peter Kurth;2;Oktay Özdemir;2;9;Sebastian Schipper;0;1;Maria Köpf;2;none;Jeffrey Marc Harkavy
1965;Michael Douglas;2;Gwyneth Paltrow;1;Viggo Mortensen;2;none;0;Sarita Choudhury;1;11;Andrew Davis;2;1;Peter Macgregor-Scott;4;Frederick Knott;Dennis Virkler
1966;Colin Farrell;2;Angelina Jolie;1;Val Kilmer;2;Jared Leto;2;Jonathan Rhys Meyers;2;51;Oliver Stone;2;1;Moritz Borman;7;Oliver Stone;Yann Hervé
1967;Colin Farrell;2;Salma Hayek;1;Donald Sutherland;2;Eileen Atkins;1;Idina Menzel;1;16;Robert Towne;2;1;Tom Cruise;2;Robert Towne;Robert K. Lambert
1968;Matthew Perry;2;Salma Hayek;1;Jon Tenney;2;Siobhan Fallon;1;Angelina Torres;0;15;Andy Tennant;2;1;Doug Draizin;1;Katherine Reback;Roger Bondelli
1969;Penélope Cruz;1;Salma Hayek;1;Dwight Yoakam;2;Steve Zahn;2;Denis Arndt;2;17;Joachim Rønning;0;2;Luc Besson;3;none;Frédéric Thoraval
1970;Sarah Michelle Gellar;1;Jason Behr;2;Clea DuVall;1;Bill Pullman;2;William Mapother;2;15;Takashi Shimizu;2;1;Sam Raimi;3;none;Jeff Betancourt
1975;Sarah Michelle Gellar;1;Amber Tamblyn;1;Edison Chen;0;Arielle Kebbel;1;Jennifer Beals;1;21;Takashi Shimizu;2;1;Robert Tapert;2;Stephen Susco;Jeff Betancourt
1976;Bette Davis;1;Henry Fonda;2;George Brent;0;Margaret Lindsay;0;Donald Crisp;0;48;William Wyler;2;1;William Wyler;1;John Huston;Warren Low
1977;Johanna Braddy;1;Gil McKinney;2;Emi Ikehata;1;Jadie-Rose Hobson;1;Beau Mirchoff;2;10;Toby Wilkins;0;1;Takashige Ichise;1;none;John Quinn
1978;Marlene Dietrich;1;Jane Wyman;1;Michael Wilding;2;Richard Todd;2;Alastair Sim;2;14;Alfred Hitchcock;2;1;Alfred Hitchcock;1;Whitfield Cook;Edward B. Jarvis
1979;Ioan Gruffudd;2;Jessica Alba;1;Chris Evans;2;Michael Chiklis;2;Julian McMahon;2;18;Tim Story;2;1;Bernd Eichinger;3;Don Payne;Michael McCusker
1980;Russell Crowe;2;Jai Abberton;0;Koby Abberton;0;Sunny Abberton;0;none;0;4;Sunny Abberton;0;2;Sunny Abberton;1;none;Macario De Souza
1984;Edmond O'Brien;2;Jan Sterling;1;Michael Redgrave;2;David Kossoff;2;Mervyn Johns;2;15;Michael Anderson;2;1;N. Peter Rathvon;1;William Templeton;Bill Lewthwaite
1985;Ralph Fiennes;2;Rachel Weisz;1;Danny Huston;2;Bill Nighy;2;Donald Sumpter;2;20;Fernando Meirelles;2;1;Henning Molfenter;4;Jeffrey Caine;Claire Simpson
1986;Moshe Abebe;0;Moshe Agazai;0;Sirak M. Sabahat;0;Roni Hadar;0;Yaël Abecassis;0;26;Radu Mihaileanu;2;1;Radu Mihaileanu;5;Radu Mihaileanu;Ludo Troch
1987;Arno Frisch;0;Angela Winkler;1;Ulrich Mühe;2;Ingrid Stassner;0;Stephanie Brehme;0;6;Michael Haneke;2;1;Veit Heiduschka;2;Michael Haneke;Marie Homolkova
1988;Angelina Jolie;1;Dan Futterman;2;Irrfan Khan;2;Archie Panjabi;1;Denis O'Hare;2;15;Michael Winterbottom;2;1;Brad Pitt;3;John Orloff;Peter Christelis
1989;Norah Jones;0;Jude Law;2;Natalie Portman;1;David Strathairn;2;Rachel Weisz;1;14;Wong Kar-wai;2;1;Stéphane Kooshmanian;5;Wong Kar-wai;William Chang
1990;Gabe Nevins;2;Taylor Momsen;1;Jake Miller;2;Daniel Liu;0;none;0;15;Gus Van Sant;2;1;Marin Karmitz;4;Gus Van Sant;Gus Van Sant
1991;Kurt Russell;2;Zoë Bell;1;Rosario Dawson;1;Vanessa Ferlito;1;Sydney Tamiia Poitier;1;19;Quentin Tarantino;2;1;Quentin Tarantino;4;Quentin Tarantino;Sally Menke
1992;Rose McGowan;1;Naveen Andrews;2;Michael Biehn;2;Jeff Fahey;2;Josh Brolin;2;16;Robert Rodriguez;0;1;Robert Rodriguez;3;Robert Rodriguez;Robert Rodriguez
1993;Charlotte Gainsbourg;1;Vincenzo Amato;2;Aurora Quattrocchi;0;Francesco Casisa;2;Filippo Pucillo;0;16;Emanuele Crialese;2;1;Alexandre Mallet-Guy;3;none;Maryline Monthieux
1994;Joel McCrea;2;Fay Wray;1;Leslie Banks;2;Robert Armstrong;2;Noble Johnson;2;11;Irving Pichel;2;2;Merian C. Cooper;1;James Ashmore Creelman;Archie Marshek
1995;Angelina Jolie;1;Jon Voight;2;Iain Glen;2;Noah Taylor;2;Daniel Craig;2;23;Simon West;2;1;Lawrence Gordon;5;Patrick Massett;Dallas Puett
1996;Angelina Jolie;1;Gerard Butler;2;none;0;Noah Taylor;2;Djimon Hounsou;2;13;Jan de Bont;2;1;Lawrence Gordon;2;Dean Georgaris;Michael Kahn
1997;Maï Anh Le;1;Guy Pearce;2;none;0;Oanh Nguyen;0;Jaran 'See Tao' Petcharoen;0;15;Jean-Jacques Annaud;2;1;Jean-Jacques Annaud;2;Jean-Jacques Annaud;Noëlle Boisson
1998;Isabelle Carré;1;none;0;Frédéric Pierrot;2;Lara Guirao;1;Maria Pitarresi;1;10;Bertrand Tavernier;2;1;Frédéric Bourboulon;1;Bertrand Tavernier;Sophie Brunet
1999;Tom Wilkinson;2;Sissy Spacek;1;Nick Stahl;2;Marisa Tomei;1;William Mapother;2;11;Todd Field;2;1;Ross Katz;3;Todd Field;Frank Reynolds
2000;Klaus Kinski;2;Helena Rojo;0;Del Negro;0;Ruy Guerra;2;Peter Berling;2;15;Werner Herzog;2;1;Werner Herzog;2;none;Beate Mainka-Jellinghaus
2001;Joaquin Phoenix;2;Eva Mendes;1;Alex Veadov;2;Mark Wahlberg;2;Robert Duvall;2;92;James Gray;2;1;Marc Butan;4;James Gray;John Axelrad
2002;Asia Argento;1;Fu'ad Aït Aattou;0;Roxane Mesquida;1;Claude Sarraute;0;Yolande Moreau;0;18;Catherine Breillat;1;1;Jean-François Lepetit;1;Catherine Breillat;Pascale Chavance
2003;Amira Casar;1;Rocco Siffredi;2;Jacques Monge;0;Catherine Breillat;1;none;0;4;Catherine Breillat;1;1;Jean-François Lepetit;1;Catherine Breillat;Pascale Chavance
2004;Emanuel Bettencourt;0;Denis Moschitto;2;Nora Tschirner;1;Hasan Ali Mete;0;Adnan Maral;2;15;Anno Saul;2;1;Ralph Schwingel;2;Fatih Akin;Tobias Haas
2005;Whoopi Goldberg;1;Maggie Smith;1;Kathy Najimy;1;Wendy Makkena;1;Mary Wickes;1;16;Emile Ardolino;2;1;Teri Schwartz;1;Joseph Howard;none
2006;James Stewart;2;Kim Novak;1;Jack Lemmon;2;Ernie Kovacs;2;Hermione Gingold;1;10;Richard Quine;2;1;Julian Blaustein;1;Daniel Taradash;Charles Nelson
2007;Susan Sarandon;1;Nick Nolte;2;Peter Ustinov;2;Ann Hearn;1;Maduka Steady;0;7;George Miller;2;1;George Miller;2;George Miller;Richard Francis-Bruce
2008;none;0;none;0;Cecilia Cheung;0;Liu Ye;0;Hong Chen;0;6;Chen Kaige;2;1;Dong-ju Kim;5;Chen Kaige;none
2009;Anamaria Marinca;1;Laura Vasiliu;1;Vlad Ivanov;2;Alexandru Potocean;2;Luminița Gheorghiu;1;21;Cristian Mungiu;2;1;Cristian Mungiu;2;Cristian Mungiu;Dana Bunescu
2010;Machiko Ono;1;Shigeki Uda;0;Makiko Watanabe;0;Yôichirô Saitô;0;Kanako Masuda;0;6;Naomi Kawase;1;1;Naomi Kawase;1;Naomi Kawase;none
2011;Chiara Mastroianni;1;Danielle Darrieux;1;Catherine Deneuve;1;Simon Abkarian;2;Gabrielle Lopes Benites;0;11;Vincent Paronnaud;2;2;Xavier Rigault;3;Vincent Paronnaud;Stéphane Roche
2012;Elizabeth Fehr;0;Jacobo Klassen;0;Maria Pankratz;0;Miriam Toews;0;Cornelio Wall;0;6;Carlos Reygadas;0;1;Carlos Reygadas;2;Carlos Reygadas;Natalia López
2013;Mathieu Amalric;2;Emmanuelle Seigner;1;Marie-Josée Croze;1;Anne Consigny;1;Patrick Chesnais;2;23;Julian Schnabel;2;1;Kathleen Kennedy;3;Ronald Harwood;Juliette Welfling
2014;none;0;Baki Davrak;0;Tuncel Kurtiz;2;Hanna Schygulla;1;Patrycia Ziolkowska;0;7;Fatih Akin;2;1;Fatih Akin;5;Fatih Akin;Andrew Bird
2015;Jeon Do-yeon;1;Song Kang-ho;2;Park Myung-shin;1;Cho Youg-jin;0;none;0;5;Lee Chang-dong;2;1;none;0;none;Hyun Kim
2016;Jamel Debbouze;2;Samy Naceri;2;Roschdy Zem;2;Sami Bouajila;2;Bernard Blancan;2;18;Rachid Bouchareb;2;1;Jean Bréhat;1;none;Yannick Kergoat
2017;Samuel L. Jackson;2;Milla Jovovich;1;Stellan Skarsgård;2;Doug Hutchison;2;Joss Ackland;2;14;Bob Rafelson;2;1;Barry M. Berg;5;Christopher Canaan;none
2018;Jennifer Lopez;1;Matthew McConaughey;2;Justin Chambers;2;Joanna Gleason;1;Lou Myers;0;17;Adam Shankman;2;1;Peter Abrams;4;Pamela Falk;Lisa Zeno Churgin
2019;Jean-Claude Van Damme;2;Arnold Vosloo;2;Lance Henriksen;2;Yancy Butler;1;Sven-Ole Thorsen;2;16;John Woo;2;1;Sean Daniel;2;Chuck Pfarrer;Bob Murawski
2020;Chris O'Donnell;2;Renée Zellweger;1;Artie Lange;2;Hal Holbrook;2;Ed Asner;2;16;Gary Sinyor;2;1;Jeffrey T. Barabe;3;Steve Cohen;Robert M. Reitano
2021;Richard E. Grant;2;Samantha Mathis;1;Judi Dench;1;Eileen Atkins;1;Cherie Lunghi;1;20;Tim Sullivan;2;1;Pippa Cross;3;Tim Sullivan;Lesley Walker
2022;Adam Sandler;2;Winona Ryder;1;John Turturro;2;Allen Covert;2;Peter Gallagher;2;13;Steven Brill;2;1;Sid Ganis;2;Tim Herlihy;Jeff Gourson
2023;Viggo Mortensen;2;Zuleikha Robinson;1;Omar Sharif;0;Adam Alexi-Malle;2;Louise Lombard;1;16;Joe Johnston;2;1;Casey Silver;1;John Fusco;Robert Dalva
2024;Mel Gibson;2;Heath Ledger;2;Joely Richardson;1;Jason Isaacs;2;Tchéky Karyo;2;21;Roland Emmerich;2;1;Dean Devlin;3;Robert Rodat;David Brenner
2025;Daniel Auteuil;2;Sandrine Bonnaire;1;Jean-Pierre Marielle;0;Dominique Lavanant;0;Vincent Lindon;2;12;Claude Sautet;2;1;Alain Sarde;1;none;Jacqueline Thiédot
2026;Bruce Willis;2;Kevin Pollak;2;Jimmy Bennett;2;Michelle Horn;1;Ben Foster;2;14;Florent-Emilio Siri;0;1;Mark Gordon;4;Doug Richardson;Olivier Gajan
